********************For 0th molecule****************
Z: 17.0 | positon: (0.03,-0.89,-0.48) | Expt.Chrg: -0.369 | Predicted: -0.151 | Diff: -0.218
Z: 7.0 | positon: (-2.24,0.82,6.22) | Expt.Chrg: -0.397 | Predicted: -0.008 | Diff: -0.389
Z: 6.0 | positon: (-0.64,0.44,4.22) | Expt.Chrg: -0.126 | Predicted: 0.002 | Diff: -0.128
Z: 6.0 | positon: (-0.38,-0.87,6.84) | Expt.Chrg: -0.167 | Predicted: 0.002 | Diff: -0.169
Z: 7.0 | positon: (-1.35,-2.16,6.20) | Expt.Chrg: -0.507 | Predicted: -0.008 | Diff: -0.499
Z: 1.0 | positon: (0.31,-0.34,1.44) | Expt.Chrg: 0.155 | Predicted: 0.009 | Diff: 0.146
Z: 1.0 | positon: (1.87,-0.33,8.02) | Expt.Chrg: 0.037 | Predicted: 0.009 | Diff: 0.028
Z: 1.0 | positon: (2.38,-1.70,6.79) | Expt.Chrg: 0.234 | Predicted: 0.009 | Diff: 0.225
Z: 1.0 | positon: (2.77,0.06,7.18) | Expt.Chrg: 0.116 | Predicted: 0.009 | Diff: 0.107
Z: 1.0 | positon: (1.10,-2.79,6.10) | Expt.Chrg: 0.165 | Predicted: 0.009 | Diff: 0.156
Z: 1.0 | positon: (0.43,-1.74,4.58) | Expt.Chrg: 0.061 | Predicted: 0.009 | Diff: 0.051
Z: 1.0 | positon: (2.59,-1.45,4.35) | Expt.Chrg: -0.009 | Predicted: 0.009 | Diff: -0.019
Z: 1.0 | positon: (2.03,0.62,4.85) | Expt.Chrg: 0.122 | Predicted: 0.009 | Diff: 0.112
Z: 1.0 | positon: (1.64,2.15,6.81) | Expt.Chrg: 0.171 | Predicted: 0.009 | Diff: 0.161
Z: 1.0 | positon: (1.90,2.91,5.42) | Expt.Chrg: 0.064 | Predicted: 0.009 | Diff: 0.055
Z: 1.0 | positon: (-0.20,1.48,7.74) | Expt.Chrg: 0.262 | Predicted: 0.009 | Diff: 0.252
Z: 1.0 | positon: (-0.80,3.06,6.45) | Expt.Chrg: 0.184 | Predicted: 0.009 | Diff: 0.175
Z: 1.0 | positon: (-2.79,0.50,7.15) | Expt.Chrg: 0.261 | Predicted: 0.009 | Diff: 0.251
Z: 1.0 | positon: (-2.61,1.50,5.93) | Expt.Chrg: 0.154 | Predicted: 0.009 | Diff: 0.144
Z: 1.0 | positon: (-0.61,-0.01,3.76) | Expt.Chrg: -0.047 | Predicted: 0.009 | Diff: -0.056
Z: 1.0 | positon: (-1.06,1.58,3.96) | Expt.Chrg: 0.134 | Predicted: 0.009 | Diff: 0.124
Z: 1.0 | positon: (-0.22,-1.16,7.72) | Expt.Chrg: 0.061 | Predicted: 0.009 | Diff: 0.051
Z: 1.0 | positon: (-1.11,-2.16,7.39) | Expt.Chrg: 0.270 | Predicted: 0.009 | Diff: 0.261
Z: 1.0 | positon: (-2.11,-1.72,5.99) | Expt.Chrg: 0.177 | Predicted: 0.009 | Diff: 0.167
******************************************************
********************For 107th molecule****************
Z: 17.0 | positon: (-0.11,-0.15,-0.09) | Expt.Chrg: -0.225 | Predicted: -0.181 | Diff: -0.044
Z: 6.0 | positon: (2.34,-1.05,6.50) | Expt.Chrg: -0.308 | Predicted: 0.002 | Diff: -0.310
Z: 6.0 | positon: (1.11,-0.49,5.35) | Expt.Chrg: -0.228 | Predicted: 0.002 | Diff: -0.230
Z: 6.0 | positon: (1.19,-2.24,5.29) | Expt.Chrg: -0.094 | Predicted: 0.002 | Diff: -0.096
Z: 6.0 | positon: (1.00,0.32,5.70) | Expt.Chrg: -0.322 | Predicted: 0.002 | Diff: -0.325
Z: 6.0 | positon: (0.37,2.24,6.22) | Expt.Chrg: -0.105 | Predicted: 0.002 | Diff: -0.107
Z: 6.0 | positon: (-0.42,1.53,7.08) | Expt.Chrg: -0.105 | Predicted: 0.002 | Diff: -0.108
Z: 6.0 | positon: (-0.62,0.61,5.85) | Expt.Chrg: -0.515 | Predicted: 0.002 | Diff: -0.517
Z: 7.0 | positon: (-1.75,0.29,5.61) | Expt.Chrg: -0.226 | Predicted: -0.007 | Diff: -0.219
Z: 6.0 | positon: (-0.11,0.86,5.08) | Expt.Chrg: -0.316 | Predicted: 0.002 | Diff: -0.318
Z: 6.0 | positon: (-0.31,-0.55,6.65) | Expt.Chrg: -0.027 | Predicted: 0.002 | Diff: -0.029
Z: 7.0 | positon: (-0.82,-2.50,6.49) | Expt.Chrg: -0.484 | Predicted: -0.008 | Diff: -0.476
Z: 1.0 | positon: (-0.02,-0.04,1.74) | Expt.Chrg: 0.222 | Predicted: 0.009 | Diff: 0.213
Z: 1.0 | positon: (1.92,-0.38,7.90) | Expt.Chrg: 0.152 | Predicted: 0.009 | Diff: 0.142
Z: 1.0 | positon: (2.84,-1.35,6.42) | Expt.Chrg: -0.046 | Predicted: 0.009 | Diff: -0.056
Z: 1.0 | positon: (2.92,0.06,7.06) | Expt.Chrg: 0.144 | Predicted: 0.009 | Diff: 0.135
Z: 1.0 | positon: (1.25,-2.88,6.05) | Expt.Chrg: 0.153 | Predicted: 0.009 | Diff: 0.144
Z: 1.0 | positon: (0.26,-2.20,4.43) | Expt.Chrg: 0.162 | Predicted: 0.009 | Diff: 0.152
Z: 1.0 | positon: (2.10,-1.36,4.17) | Expt.Chrg: 0.166 | Predicted: 0.009 | Diff: 0.156
Z: 1.0 | positon: (1.55,0.69,4.48) | Expt.Chrg: 0.184 | Predicted: 0.009 | Diff: 0.175
Z: 1.0 | positon: (1.40,2.53,7.55) | Expt.Chrg: 0.016 | Predicted: 0.009 | Diff: 0.006
Z: 1.0 | positon: (1.03,2.70,5.33) | Expt.Chrg: 0.243 | Predicted: 0.009 | Diff: 0.233
Z: 1.0 | positon: (-0.11,1.37,8.14) | Expt.Chrg: 0.194 | Predicted: 0.009 | Diff: 0.184
Z: 1.0 | positon: (-0.74,2.95,6.42) | Expt.Chrg: 0.155 | Predicted: 0.009 | Diff: 0.146
Z: 1.0 | positon: (-2.74,0.60,7.17) | Expt.Chrg: 0.011 | Predicted: 0.009 | Diff: 0.002
Z: 1.0 | positon: (-2.53,1.55,5.73) | Expt.Chrg: 0.257 | Predicted: 0.009 | Diff: 0.248
Z: 1.0 | positon: (-0.87,-0.31,4.39) | Expt.Chrg: 0.199 | Predicted: 0.009 | Diff: 0.190
Z: 1.0 | positon: (-1.10,1.70,4.06) | Expt.Chrg: 0.136 | Predicted: 0.009 | Diff: 0.126
Z: 1.0 | positon: (-0.17,-0.92,8.13) | Expt.Chrg: 0.237 | Predicted: 0.009 | Diff: 0.228
Z: 1.0 | positon: (-1.98,-2.73,7.73) | Expt.Chrg: 0.087 | Predicted: 0.009 | Diff: 0.078
Z: 1.0 | positon: (-2.16,-1.69,5.48) | Expt.Chrg: 0.285 | Predicted: 0.009 | Diff: 0.275
******************************************************
********************For 108th molecule****************
Z: 8.0 | positon: (0.67,-2.21,0.50) | Expt.Chrg: -0.346 | Predicted: -0.072 | Diff: -0.273
Z: 6.0 | positon: (1.47,-1.47,-0.27) | Expt.Chrg: 0.117 | Predicted: -0.004 | Diff: 0.121
Z: 6.0 | positon: (2.21,-0.97,0.60) | Expt.Chrg: -0.062 | Predicted: -0.004 | Diff: -0.058
Z: 6.0 | positon: (3.10,0.52,-0.28) | Expt.Chrg: -0.390 | Predicted: -0.004 | Diff: -0.386
Z: 6.0 | positon: (2.42,1.90,-0.17) | Expt.Chrg: -0.200 | Predicted: -0.005 | Diff: -0.196
Z: 7.0 | positon: (0.33,1.27,1.08) | Expt.Chrg: -0.520 | Predicted: -0.031 | Diff: -0.488
Z: 6.0 | positon: (-0.55,1.81,-0.27) | Expt.Chrg: -0.343 | Predicted: -0.005 | Diff: -0.339
Z: 6.0 | positon: (-2.10,0.40,0.12) | Expt.Chrg: -0.001 | Predicted: -0.004 | Diff: 0.004
Z: 8.0 | positon: (-3.10,0.66,0.37) | Expt.Chrg: -0.343 | Predicted: -0.073 | Diff: -0.270
Z: 6.0 | positon: (-1.41,-0.26,-0.66) | Expt.Chrg: -0.085 | Predicted: -0.004 | Diff: -0.082
Z: 8.0 | positon: (-0.92,-0.77,-2.14) | Expt.Chrg: -0.427 | Predicted: -0.072 | Diff: -0.355
Z: 6.0 | positon: (0.07,-0.58,0.58) | Expt.Chrg: -0.096 | Predicted: -0.004 | Diff: -0.092
Z: 1.0 | positon: (0.98,-2.53,1.29) | Expt.Chrg: 0.325 | Predicted: 0.019 | Diff: 0.307
Z: 1.0 | positon: (1.22,-1.01,-1.30) | Expt.Chrg: 0.234 | Predicted: 0.019 | Diff: 0.215
Z: 1.0 | positon: (1.94,-0.91,1.10) | Expt.Chrg: -0.025 | Predicted: 0.019 | Diff: -0.044
Z: 1.0 | positon: (2.96,-1.90,-0.26) | Expt.Chrg: 0.237 | Predicted: 0.019 | Diff: 0.218
Z: 1.0 | positon: (3.31,1.09,0.83) | Expt.Chrg: 0.247 | Predicted: 0.019 | Diff: 0.228
Z: 1.0 | positon: (3.11,1.17,-1.31) | Expt.Chrg: 0.344 | Predicted: 0.019 | Diff: 0.326
Z: 1.0 | positon: (2.27,2.52,0.56) | Expt.Chrg: 0.092 | Predicted: 0.019 | Diff: 0.074
Z: 1.0 | positon: (0.14,1.67,-1.06) | Expt.Chrg: 0.113 | Predicted: 0.019 | Diff: 0.094
Z: 1.0 | positon: (-1.21,2.28,1.10) | Expt.Chrg: 0.304 | Predicted: 0.019 | Diff: 0.285
Z: 1.0 | positon: (-0.70,2.36,0.14) | Expt.Chrg: -0.015 | Predicted: 0.019 | Diff: -0.034
Z: 1.0 | positon: (-2.65,1.10,-0.87) | Expt.Chrg: 0.399 | Predicted: 0.019 | Diff: 0.380
Z: 1.0 | positon: (-2.47,1.02,2.04) | Expt.Chrg: -0.103 | Predicted: 0.019 | Diff: -0.121
Z: 1.0 | positon: (-1.72,-1.37,-0.14) | Expt.Chrg: 0.117 | Predicted: 0.019 | Diff: 0.099
Z: 1.0 | positon: (0.09,0.02,-2.02) | Expt.Chrg: 0.293 | Predicted: 0.019 | Diff: 0.274
Z: 1.0 | positon: (-0.52,-0.70,1.43) | Expt.Chrg: 0.134 | Predicted: 0.019 | Diff: 0.115
******************************************************
********************For 109th molecule****************
Z: 8.0 | positon: (1.13,-1.99,0.32) | Expt.Chrg: -0.213 | Predicted: -0.072 | Diff: -0.141
Z: 6.0 | positon: (0.90,-1.57,-0.58) | Expt.Chrg: 0.112 | Predicted: -0.004 | Diff: 0.116
Z: 6.0 | positon: (2.45,-0.92,-0.03) | Expt.Chrg: -0.118 | Predicted: -0.004 | Diff: -0.114
Z: 6.0 | positon: (2.52,0.67,-0.10) | Expt.Chrg: -0.201 | Predicted: -0.004 | Diff: -0.197
Z: 6.0 | positon: (1.74,1.92,0.21) | Expt.Chrg: -0.189 | Predicted: -0.004 | Diff: -0.184
Z: 7.0 | positon: (0.02,1.56,0.22) | Expt.Chrg: -0.188 | Predicted: -0.031 | Diff: -0.157
Z: 6.0 | positon: (-1.05,1.89,0.18) | Expt.Chrg: -0.112 | Predicted: -0.005 | Diff: -0.107
Z: 6.0 | positon: (-2.58,0.81,-0.37) | Expt.Chrg: -0.078 | Predicted: -0.004 | Diff: -0.074
Z: 8.0 | positon: (-2.82,0.42,1.72) | Expt.Chrg: -0.309 | Predicted: -0.072 | Diff: -0.237
Z: 6.0 | positon: (-0.86,-0.41,-0.93) | Expt.Chrg: 0.024 | Predicted: -0.004 | Diff: 0.028
Z: 8.0 | positon: (-0.98,-0.74,-1.78) | Expt.Chrg: -0.055 | Predicted: -0.072 | Diff: 0.016
Z: 6.0 | positon: (-0.20,-0.31,0.26) | Expt.Chrg: -0.103 | Predicted: -0.004 | Diff: -0.100
Z: 1.0 | positon: (0.81,-2.93,1.67) | Expt.Chrg: -0.007 | Predicted: 0.019 | Diff: -0.026
Z: 1.0 | positon: (0.90,-1.45,-1.60) | Expt.Chrg: 0.155 | Predicted: 0.019 | Diff: 0.136
Z: 1.0 | positon: (2.85,-1.07,1.53) | Expt.Chrg: 0.044 | Predicted: 0.019 | Diff: 0.025
Z: 1.0 | positon: (3.48,-1.17,-0.06) | Expt.Chrg: 0.178 | Predicted: 0.019 | Diff: 0.160
Z: 1.0 | positon: (3.42,0.73,0.99) | Expt.Chrg: 0.154 | Predicted: 0.019 | Diff: 0.135
Z: 1.0 | positon: (2.85,0.47,-1.90) | Expt.Chrg: -0.116 | Predicted: 0.019 | Diff: -0.135
Z: 1.0 | positon: (1.61,3.12,0.19) | Expt.Chrg: 0.198 | Predicted: 0.019 | Diff: 0.179
Z: 1.0 | positon: (0.99,1.53,-1.43) | Expt.Chrg: -0.010 | Predicted: 0.019 | Diff: -0.029
Z: 1.0 | positon: (-0.90,2.20,1.47) | Expt.Chrg: 0.232 | Predicted: 0.019 | Diff: 0.213
Z: 1.0 | positon: (-0.90,2.53,-0.23) | Expt.Chrg: 0.068 | Predicted: 0.019 | Diff: 0.050
Z: 1.0 | positon: (-2.57,0.86,-0.90) | Expt.Chrg: -0.069 | Predicted: 0.019 | Diff: -0.088
Z: 1.0 | positon: (-2.68,1.01,1.73) | Expt.Chrg: 0.062 | Predicted: 0.019 | Diff: 0.043
Z: 1.0 | positon: (-2.12,-1.41,-0.13) | Expt.Chrg: 0.027 | Predicted: 0.019 | Diff: 0.008
Z: 1.0 | positon: (-0.27,-0.15,-2.37) | Expt.Chrg: 0.314 | Predicted: 0.019 | Diff: 0.295
Z: 1.0 | positon: (-0.27,-0.53,1.31) | Expt.Chrg: 0.202 | Predicted: 0.019 | Diff: 0.183
******************************************************
********************For 110th molecule****************
Z: 8.0 | positon: (0.89,-2.46,0.48) | Expt.Chrg: -0.284 | Predicted: -0.073 | Diff: -0.211
Z: 6.0 | positon: (1.13,-2.01,-0.43) | Expt.Chrg: -0.041 | Predicted: -0.004 | Diff: -0.036
Z: 6.0 | positon: (1.76,-0.98,-0.01) | Expt.Chrg: -0.255 | Predicted: -0.004 | Diff: -0.251
Z: 6.0 | positon: (2.78,0.59,-0.27) | Expt.Chrg: -0.175 | Predicted: -0.005 | Diff: -0.170
Z: 6.0 | positon: (1.35,1.66,-0.14) | Expt.Chrg: -0.243 | Predicted: -0.004 | Diff: -0.239
Z: 7.0 | positon: (0.03,0.86,0.58) | Expt.Chrg: -0.160 | Predicted: -0.030 | Diff: -0.130
Z: 6.0 | positon: (-0.67,1.97,0.15) | Expt.Chrg: -0.114 | Predicted: -0.004 | Diff: -0.110
Z: 6.0 | positon: (-1.79,0.67,-0.13) | Expt.Chrg: 0.001 | Predicted: -0.003 | Diff: 0.004
Z: 8.0 | positon: (-2.50,0.35,1.08) | Expt.Chrg: -0.520 | Predicted: -0.071 | Diff: -0.449
Z: 6.0 | positon: (-1.16,-0.60,-1.14) | Expt.Chrg: 0.043 | Predicted: -0.004 | Diff: 0.048
Z: 8.0 | positon: (-1.72,-0.17,-1.99) | Expt.Chrg: -0.505 | Predicted: -0.073 | Diff: -0.433
Z: 6.0 | positon: (-0.20,-0.05,0.70) | Expt.Chrg: -0.144 | Predicted: -0.004 | Diff: -0.139
Z: 1.0 | positon: (1.12,-2.40,1.38) | Expt.Chrg: 0.320 | Predicted: 0.019 | Diff: 0.301
Z: 1.0 | positon: (0.61,-0.93,-1.34) | Expt.Chrg: 0.202 | Predicted: 0.019 | Diff: 0.183
Z: 1.0 | positon: (2.93,-1.24,1.46) | Expt.Chrg: -0.160 | Predicted: 0.019 | Diff: -0.179
Z: 1.0 | positon: (3.05,-1.55,0.01) | Expt.Chrg: 0.210 | Predicted: 0.019 | Diff: 0.192
Z: 1.0 | positon: (3.35,1.25,0.43) | Expt.Chrg: 0.165 | Predicted: 0.019 | Diff: 0.147
Z: 1.0 | positon: (3.03,0.63,-1.22) | Expt.Chrg: 0.111 | Predicted: 0.019 | Diff: 0.092
Z: 1.0 | positon: (1.66,2.26,0.60) | Expt.Chrg: 0.116 | Predicted: 0.019 | Diff: 0.097
Z: 1.0 | positon: (1.15,2.23,-0.78) | Expt.Chrg: 0.089 | Predicted: 0.019 | Diff: 0.070
Z: 1.0 | positon: (-1.03,2.55,1.62) | Expt.Chrg: 0.038 | Predicted: 0.019 | Diff: 0.020
Z: 1.0 | positon: (-0.84,3.04,-0.52) | Expt.Chrg: 0.223 | Predicted: 0.019 | Diff: 0.204
Z: 1.0 | positon: (-2.65,0.99,-1.42) | Expt.Chrg: 0.214 | Predicted: 0.019 | Diff: 0.195
Z: 1.0 | positon: (-2.38,0.46,1.99) | Expt.Chrg: 0.300 | Predicted: 0.019 | Diff: 0.282
Z: 1.0 | positon: (-2.06,-1.32,-0.58) | Expt.Chrg: 0.140 | Predicted: 0.019 | Diff: 0.121
Z: 1.0 | positon: (-0.09,-0.39,-2.09) | Expt.Chrg: 0.201 | Predicted: 0.019 | Diff: 0.182
Z: 1.0 | positon: (-0.77,-1.21,1.33) | Expt.Chrg: 0.228 | Predicted: 0.019 | Diff: 0.210
******************************************************
********************For 111th molecule****************
Z: 7.0 | positon: (-2.19,-0.23,0.04) | Expt.Chrg: -0.507 | Predicted: -0.077 | Diff: -0.430
Z: 6.0 | positon: (-1.02,-0.38,0.47) | Expt.Chrg: -0.117 | Predicted: -0.075 | Diff: -0.043
Z: 6.0 | positon: (-0.45,-0.81,-0.01) | Expt.Chrg: -0.103 | Predicted: -0.075 | Diff: -0.027
Z: 6.0 | positon: (1.18,-1.02,-0.86) | Expt.Chrg: -0.048 | Predicted: -0.074 | Diff: 0.026
Z: 7.0 | positon: (1.55,0.04,0.15) | Expt.Chrg: -0.185 | Predicted: -0.078 | Diff: -0.107
Z: 6.0 | positon: (1.36,1.32,0.00) | Expt.Chrg: 0.154 | Predicted: -0.074 | Diff: 0.227
Z: 6.0 | positon: (-0.45,1.05,-0.22) | Expt.Chrg: -0.074 | Predicted: -0.075 | Diff: 0.001
Z: 1.0 | positon: (-3.19,-0.74,-0.09) | Expt.Chrg: 0.303 | Predicted: 0.088 | Diff: 0.215
Z: 1.0 | positon: (-2.98,0.73,0.04) | Expt.Chrg: 0.265 | Predicted: 0.088 | Diff: 0.178
Z: 1.0 | positon: (-0.88,-2.04,0.28) | Expt.Chrg: 0.161 | Predicted: 0.088 | Diff: 0.074
Z: 1.0 | positon: (1.72,-1.97,-0.04) | Expt.Chrg: 0.105 | Predicted: 0.088 | Diff: 0.017
Z: 1.0 | positon: (1.99,1.26,-0.06) | Expt.Chrg: -0.006 | Predicted: 0.088 | Diff: -0.094
Z: 1.0 | positon: (-1.37,2.43,0.41) | Expt.Chrg: 0.052 | Predicted: 0.088 | Diff: -0.036
******************************************************
********************For 112th molecule****************
Z: 7.0 | positon: (-2.17,0.23,0.10) | Expt.Chrg: -0.517 | Predicted: -0.076 | Diff: -0.441
Z: 6.0 | positon: (-0.44,0.10,0.21) | Expt.Chrg: 0.066 | Predicted: -0.076 | Diff: 0.142
Z: 6.0 | positon: (0.17,-1.07,0.32) | Expt.Chrg: -0.071 | Predicted: -0.075 | Diff: 0.004
Z: 6.0 | positon: (1.12,-1.31,-0.38) | Expt.Chrg: 0.006 | Predicted: -0.074 | Diff: 0.080
Z: 7.0 | positon: (1.76,-0.10,-0.11) | Expt.Chrg: 0.028 | Predicted: -0.078 | Diff: 0.106
Z: 6.0 | positon: (0.35,1.41,0.13) | Expt.Chrg: 0.019 | Predicted: -0.075 | Diff: 0.094
Z: 6.0 | positon: (0.31,1.42,0.29) | Expt.Chrg: -0.047 | Predicted: -0.075 | Diff: 0.028
Z: 1.0 | positon: (-2.39,-0.55,-0.01) | Expt.Chrg: 0.145 | Predicted: 0.088 | Diff: 0.057
Z: 1.0 | positon: (-3.08,0.74,0.30) | Expt.Chrg: 0.279 | Predicted: 0.088 | Diff: 0.191
Z: 1.0 | positon: (-0.87,-2.24,-0.02) | Expt.Chrg: 0.127 | Predicted: 0.088 | Diff: 0.039
Z: 1.0 | positon: (1.66,-1.86,-0.24) | Expt.Chrg: 0.089 | Predicted: 0.088 | Diff: 0.001
Z: 1.0 | positon: (2.06,2.46,0.06) | Expt.Chrg: -0.344 | Predicted: 0.088 | Diff: -0.431
Z: 1.0 | positon: (-0.35,2.11,0.31) | Expt.Chrg: 0.220 | Predicted: 0.088 | Diff: 0.132
******************************************************
********************For 113th molecule****************
Z: 7.0 | positon: (-2.29,-0.19,0.28) | Expt.Chrg: -0.248 | Predicted: -0.077 | Diff: -0.171
Z: 6.0 | positon: (-1.37,-0.12,0.18) | Expt.Chrg: -0.118 | Predicted: -0.075 | Diff: -0.044
Z: 6.0 | positon: (-0.40,-1.14,0.14) | Expt.Chrg: -0.003 | Predicted: -0.075 | Diff: 0.073
Z: 6.0 | positon: (0.67,-1.16,0.06) | Expt.Chrg: -0.200 | Predicted: -0.074 | Diff: -0.126
Z: 7.0 | positon: (1.07,-0.55,-0.16) | Expt.Chrg: 0.185 | Predicted: -0.078 | Diff: 0.263
Z: 6.0 | positon: (1.06,1.45,-0.36) | Expt.Chrg: 0.013 | Predicted: -0.073 | Diff: 0.086
Z: 6.0 | positon: (-0.63,0.96,0.14) | Expt.Chrg: -0.209 | Predicted: -0.075 | Diff: -0.134
Z: 1.0 | positon: (-3.11,-0.71,-0.10) | Expt.Chrg: 0.300 | Predicted: 0.088 | Diff: 0.212
Z: 1.0 | positon: (-2.85,1.14,0.08) | Expt.Chrg: 0.297 | Predicted: 0.088 | Diff: 0.210
Z: 1.0 | positon: (-0.93,-1.78,-0.60) | Expt.Chrg: 0.145 | Predicted: 0.088 | Diff: 0.057
Z: 1.0 | positon: (1.58,-2.52,0.31) | Expt.Chrg: -0.149 | Predicted: 0.088 | Diff: -0.237
Z: 1.0 | positon: (1.56,2.02,0.08) | Expt.Chrg: 0.055 | Predicted: 0.088 | Diff: -0.033
Z: 1.0 | positon: (-1.35,2.94,0.21) | Expt.Chrg: -0.069 | Predicted: 0.088 | Diff: -0.157
******************************************************
********************For 114th molecule****************
Z: 7.0 | positon: (-2.32,0.55,-0.04) | Expt.Chrg: -0.366 | Predicted: -0.076 | Diff: -0.289
Z: 6.0 | positon: (-0.94,0.80,0.36) | Expt.Chrg: 0.138 | Predicted: -0.075 | Diff: 0.213
Z: 6.0 | positon: (-0.62,-1.16,-0.33) | Expt.Chrg: -0.326 | Predicted: -0.074 | Diff: -0.252
Z: 6.0 | positon: (1.50,-1.51,-0.25) | Expt.Chrg: 0.090 | Predicted: -0.073 | Diff: 0.164
Z: 7.0 | positon: (1.61,0.20,0.38) | Expt.Chrg: -0.336 | Predicted: -0.078 | Diff: -0.258
Z: 6.0 | positon: (0.87,1.21,0.50) | Expt.Chrg: -0.038 | Predicted: -0.074 | Diff: 0.036
Z: 6.0 | positon: (0.06,1.59,0.76) | Expt.Chrg: -0.217 | Predicted: -0.075 | Diff: -0.142
Z: 1.0 | positon: (-2.77,-0.81,0.27) | Expt.Chrg: 0.331 | Predicted: 0.088 | Diff: 0.244
Z: 1.0 | positon: (-2.63,1.14,0.57) | Expt.Chrg: 0.180 | Predicted: 0.088 | Diff: 0.093
Z: 1.0 | positon: (-0.91,-2.27,0.19) | Expt.Chrg: 0.110 | Predicted: 0.088 | Diff: 0.023
Z: 1.0 | positon: (1.89,-2.49,-0.32) | Expt.Chrg: 0.144 | Predicted: 0.088 | Diff: 0.057
Z: 1.0 | positon: (1.62,2.26,0.38) | Expt.Chrg: 0.098 | Predicted: 0.088 | Diff: 0.010
Z: 1.0 | positon: (-0.67,2.29,-0.08) | Expt.Chrg: 0.191 | Predicted: 0.088 | Diff: 0.103
******************************************************
********************For 115th molecule****************
Z: 6.0 | positon: (0.22,-4.64,-0.87) | Expt.Chrg: -0.160 | Predicted: -0.007 | Diff: -0.153
Z: 6.0 | positon: (-0.55,-3.79,-0.12) | Expt.Chrg: 0.018 | Predicted: -0.007 | Diff: 0.025
Z: 7.0 | positon: (-2.29,-4.05,-0.41) | Expt.Chrg: -0.497 | Predicted: -0.028 | Diff: -0.469
Z: 7.0 | positon: (-0.25,-2.31,-0.05) | Expt.Chrg: -0.472 | Predicted: -0.028 | Diff: -0.444
Z: 6.0 | positon: (-0.89,-1.21,-0.18) | Expt.Chrg: -0.185 | Predicted: -0.007 | Diff: -0.178
Z: 6.0 | positon: (-0.17,0.14,0.62) | Expt.Chrg: -0.072 | Predicted: -0.007 | Diff: -0.065
Z: 6.0 | positon: (1.56,0.68,-0.35) | Expt.Chrg: -0.072 | Predicted: -0.007 | Diff: -0.065
Z: 6.0 | positon: (2.48,1.00,0.54) | Expt.Chrg: -0.231 | Predicted: -0.007 | Diff: -0.224
Z: 6.0 | positon: (1.24,2.33,0.04) | Expt.Chrg: -0.175 | Predicted: -0.007 | Diff: -0.168
Z: 6.0 | positon: (-0.20,2.13,0.27) | Expt.Chrg: -0.110 | Predicted: -0.007 | Diff: -0.103
Z: 6.0 | positon: (-0.55,3.54,-0.12) | Expt.Chrg: -0.147 | Predicted: -0.007 | Diff: -0.140
Z: 7.0 | positon: (0.30,4.98,0.34) | Expt.Chrg: -0.367 | Predicted: -0.029 | Diff: -0.338
Z: 6.0 | positon: (-1.01,1.56,-0.11) | Expt.Chrg: -0.126 | Predicted: -0.007 | Diff: -0.119
Z: 1.0 | positon: (0.36,-5.26,1.33) | Expt.Chrg: 0.145 | Predicted: 0.010 | Diff: 0.134
Z: 1.0 | positon: (-0.16,-5.33,-0.11) | Expt.Chrg: 0.171 | Predicted: 0.010 | Diff: 0.160
Z: 1.0 | positon: (0.96,-4.29,-0.08) | Expt.Chrg: 0.160 | Predicted: 0.010 | Diff: 0.150
Z: 1.0 | positon: (-3.04,-3.30,0.05) | Expt.Chrg: 0.203 | Predicted: 0.010 | Diff: 0.193
Z: 1.0 | positon: (0.57,-1.64,-0.53) | Expt.Chrg: 0.233 | Predicted: 0.010 | Diff: 0.223
Z: 1.0 | positon: (-2.19,-1.18,-1.12) | Expt.Chrg: 0.111 | Predicted: 0.010 | Diff: 0.100
Z: 1.0 | positon: (-1.16,-1.89,1.01) | Expt.Chrg: 0.252 | Predicted: 0.010 | Diff: 0.242
Z: 1.0 | positon: (1.47,-0.78,0.07) | Expt.Chrg: 0.305 | Predicted: 0.010 | Diff: 0.295
Z: 1.0 | positon: (3.15,1.41,-0.08) | Expt.Chrg: 0.132 | Predicted: 0.010 | Diff: 0.122
Z: 1.0 | positon: (1.85,3.65,-0.32) | Expt.Chrg: 0.240 | Predicted: 0.010 | Diff: 0.230
Z: 1.0 | positon: (-1.29,4.27,-0.21) | Expt.Chrg: 0.217 | Predicted: 0.010 | Diff: 0.207
Z: 1.0 | positon: (-1.57,3.47,1.17) | Expt.Chrg: 0.063 | Predicted: 0.010 | Diff: 0.052
Z: 1.0 | positon: (0.44,5.00,0.92) | Expt.Chrg: 0.030 | Predicted: 0.010 | Diff: 0.019
Z: 1.0 | positon: (1.14,4.64,-0.19) | Expt.Chrg: 0.169 | Predicted: 0.010 | Diff: 0.158
Z: 1.0 | positon: (-1.96,1.32,0.05) | Expt.Chrg: 0.165 | Predicted: 0.010 | Diff: 0.155
******************************************************
********************For 116th molecule****************
Z: 6.0 | positon: (0.06,-4.92,-0.32) | Expt.Chrg: -0.077 | Predicted: -0.007 | Diff: -0.070
Z: 6.0 | positon: (-0.38,-3.23,-0.30) | Expt.Chrg: 0.012 | Predicted: -0.007 | Diff: 0.019
Z: 7.0 | positon: (-1.77,-4.08,0.30) | Expt.Chrg: -0.533 | Predicted: -0.028 | Diff: -0.505
Z: 7.0 | positon: (-0.38,-2.37,0.02) | Expt.Chrg: -0.099 | Predicted: -0.028 | Diff: -0.071
Z: 6.0 | positon: (-0.91,-1.29,-0.21) | Expt.Chrg: -0.009 | Predicted: -0.007 | Diff: -0.002
